date,symbol,sector,available_borrow_qty,total_lendable_qty,borrowed_qty,borrow_fee_bps,lending_rate_pct,collateral_requirement_pct,close_price,avg_daily_value,data_quality_note
2025-02-28,STGT,Industrials,18607965,18876082,268117,71.7,0.4876,146.9,8.07,44494535.0,clean
2025-03-03,KBANK,Banking,4071244,5993466,1922222,124.8,0.7549,139.3,205.43,43199475.0,clean
2025-03-03,SCB,Banking,36626488,43705419,7078931,92.8,0.6601,115.2,58.04,25424639.0,clean
2025-03-03,BBL,Banking,35978877,71099677,35120800,15.0,0.0932,140.0,12.35,191139242.0,clean
2025-03-03,KTB,Banking,58563344,73683530,15120186,36.9,0.2712,121.7,29.24,44768846.0,clean
2025-03-03,PTT,Energy,13007668,17161322,4153654,41.7,0.2642,136.5,21.42,839783547.0,clean
2025-03-03,PTTEP,Energy,3884995,6768643,2883648,269.2,2.046,105.3,152.58,367946878.0,clean
2025-03-03,GULF,Energy,6105318,7508099,1402781,117.3,0.9115,135.1,47.89,221107631.0,clean
2025-03-03,GPSC,Energy,6564395,10374354,3809959,484.9,3.8493,124.7,11.85,125938736.0,clean
2025-03-03,CPALL,Commerce,8725832,10210019,1484187,50.3,0.3358,130.1,131.36,564851713.0,clean
2025-03-03,HMPRO,Commerce,4715436,6171620,1456184,46.4,0.3042,125.8,11.76,241400698.0,clean
2025-03-03,CRC,Commerce,7106121,11540528,4434407,100.4,0.6766,121.3,7.78,37499349.0,clean
2025-03-03,BJC,Commerce,42442979,74036337,31593358,156.9,1.0108,137.3,36.44,84186626.0,clean
2025-03-03,ADVANC,ICT,10678997,11042582,363585,15.0,0.1026,113.0,207.38,579141214.0,clean
2025-03-03,TRUE,ICT,22141559,28760226,6618667,63.1,0.4941,123.7,6.4,212214220.0,clean
2025-03-03,INTUCH,ICT,5774656,7753732,1979076,139.3,0.8567,131.1,19.92,309651627.0,clean
2025-03-03,JMART,ICT,2315974,5444498,3128524,210.3,1.4777,127.1,301.83,414642092.0,clean
2025-03-03,BDMS,Healthcare,16690178,17877394,1187216,16.6,0.1321,142.2,266.94,36423953.0,clean
2025-03-03,BH,Healthcare,20130820,27768317,7637497,231.0,1.5121,139.6,7.75,1055868551.0,clean
2025-03-03,BCH,Healthcare,38928771,52286007,13357236,172.1,1.0986,119.3,303.81,111117056.0,clean
2025-03-03,CHG,Healthcare,3196388,5338483,2142095,16.6,0.1184,149.7,221.02,632809777.0,clean
2025-03-03,LH,Property,25674234,42414146,16739912,,,121.8,7.76,986696659.0,missing_fee
2025-03-03,AP,Property,4963507,47005458,42041951,219.4,1.6879,113.1,85.68,1742631494.0,clean
2025-03-03,SPALI,Property,11469397,20415661,8946264,56.4,0.435,105.6,13.04,61056555.0,clean
2025-03-03,ORI,Property,10434084,24861951,14427867,326.2,2.4793,141.2,110.3,711058183.0,clean
2025-03-03,AOT,Transportation,5109656,12154061,7044405,312.4,2.1939,134.8,343.35,80902991.0,clean
2025-03-03,BEM,Transportation,4101855,6001824,1899969,72.9,0.5627,123.9,333.88,298713734.0,clean
2025-03-03,BTS,Transportation,3478750,5146745,1667995,19.1,0.1486,142.3,188.83,58775458.0,clean
2025-03-03,THAI,Transportation,9284386,18236326,8951940,128.3,0.8591,144.0,40.89,54771688.0,clean
2025-03-03,CPF,Food & Beverage,5473779,5969431,495652,30.9,0.2105,111.6,218.2,160549702.0,clean
2025-03-03,TU,Food & Beverage,6279941,7926051,1646110,15.0,0.1165,106.0,6.37,44728110.0,clean
2025-03-03,OSP,Food & Beverage,7852640,10737008,2884368,134.0,0.9368,144.4,165.7,23542901.0,clean
2025-03-03,CBG,Food & Beverage,4759010,5384144,625134,15.0,0.1088,128.6,6.98,807037785.0,clean
2025-03-03,MTC,Finance,18553539,63421568,44868029,100.7,0.6083,141.1,172.54,466521634.0,clean
2025-03-03,SAWAD,Finance,42156850,52316343,10159493,24.2,0.1712,122.3,83.2,73606237.0,clean
2025-03-03,TIDLOR,Finance,10553751,13460853,2907102,100.8,0.7325,119.7,25.36,614248820.0,clean
2025-03-03,KTC,Finance,9724011,13861649,4137638,62.2,0.431,143.2,77.25,375925976.0,clean
2025-03-03,SCC,Industrials,5329603,9091760,3762157,37.8,0.2499,143.7,9.24,408210385.0,clean
2025-03-03,SCGP,Industrials,6572606,7239552,666946,15.0,0.0912,141.0,67.66,612680424.0,clean
2025-03-03,TASCO,Industrials,5732159,6196646,464487,15.0,0.1015,112.7,54.18,188380280.0,clean
2025-03-03,STGT,Industrials,18717473,18919616,202143,76.3,0.5189,146.9,8.37,50055630.0,clean
2025-03-04,KBANK,Banking,3320530,5991548,2671018,118.4,0.7162,139.3,202.65,38474133.0,clean
2025-03-04,SCB,Banking,33504019,43091544,9587525,98.0,0.6971,115.2,57.01,29907152.0,clean
2025-03-04,BBL,Banking,33118495,70587183,37468688,28.0,0.174,140.0,12.14,161484446.0,clean
2025-03-04,KTB,Banking,51111616,73124130,22012514,15.0,0.1102,121.7,29.0,34421300.0,clean
2025-03-04,PTT,Energy,13368525,17449440,4080915,15.0,0.095,136.5,22.35,1022967318.0,clean
2025-03-04,PTTEP,Energy,4269121,6758032,2488911,249.1,1.8932,105.3,150.97,353569845.0,clean
2025-03-04,GULF,Energy,6668992,7515844,846852,85.6,0.6652,135.1,47.03,353283771.0,clean
2025-03-04,GPSC,Energy,7396368,10415615,3019247,406.1,3.2238,124.7,11.88,97152910.0,clean
2025-03-04,CPALL,Commerce,9082416,10438298,1355882,25.6,0.1709,130.1,140.04,339073030.0,clean
2025-03-04,HMPRO,Commerce,4093320,6077751,1984431,15.0,0.0983,125.8,11.82,203796368.0,clean
2025-03-04,CRC,Commerce,7728653,11667248,3938595,90.8,0.6119,121.3,7.91,23768573.0,clean
2025-03-04,BJC,Commerce,49756140,74076224,24320084,160.0,1.0308,137.3,36.28,64737021.0,clean
2025-03-04,ADVANC,ICT,10773760,11079081,305321,15.0,0.1026,113.0,206.99,755024964.0,clean
2025-03-04,TRUE,ICT,23243166,28539007,5295841,15.0,0.1175,123.7,6.32,145884716.0,clean
2025-03-04,INTUCH,ICT,5168458,7719619,2551161,121.3,0.746,131.1,19.68,274880549.0,clean
2025-03-04,JMART,ICT,2466982,5421568,2954586,205.9,1.4468,127.1,299.25,216177069.0,clean
2025-03-04,BDMS,Healthcare,16979571,17888237,908666,15.0,0.1194,142.2,271.03,46183154.0,clean
2025-03-04,BH,Healthcare,17820894,27851716,10030822,247.6,1.6208,139.6,7.7,1045969868.0,clean
2025-03-04,BCH,Healthcare,43798646,53212085,9413439,120.7,0.7705,119.3,299.43,70418828.0,clean
2025-03-04,CHG,Healthcare,2457231,5270201,2812970,73.5,0.524,149.7,222.41,704017302.0,clean
2025-03-04,LH,Property,25047218,42612166,17564948,25.2,0.1683,121.8,7.78,353224137.0,clean
2025-03-04,AP,Property,5751501,46834592,41083091,224.7,1.7287,113.1,83.99,711753289.0,clean
2025-03-04,SPALI,Property,10121036,20354480,10233444,58.0,0.4473,105.6,12.97,32705394.0,clean
2025-03-04,ORI,Property,14489374,25032282,10542908,261.9,1.9906,141.2,108.53,545497241.0,clean
2025-03-04,AOT,Transportation,3951759,12218846,8267087,330.0,2.3175,134.8,346.08,47922309.0,clean
2025-03-04,BEM,Transportation,4099703,5988341,1888638,76.3,0.589,123.9,335.65,329326284.0,clean
2025-03-04,BTS,Transportation,2660865,5139866,2479001,15.0,0.1167,142.3,182.83,32991383.0,clean
2025-03-04,THAI,Transportation,7467974,18359593,10891619,134.6,0.9013,144.0,40.43,60752834.0,clean
2025-03-04,CPF,Food & Beverage,5318748,6071404,752656,47.1,0.3208,111.6,224.11,78328823.0,clean
2025-03-04,TU,Food & Beverage,6395438,7915831,1520393,15.0,0.1165,106.0,6.23,57756617.0,clean
2025-03-04,OSP,Food & Beverage,7763939,10891602,3127663,163.8,1.1451,144.4,160.57,18108208.0,clean
2025-03-04,CBG,Food & Beverage,4897705,5455016,557311,15.0,0.1088,128.6,6.87,658501612.0,clean
2025-03-04,MTC,Finance,12568130,63930105,51361975,117.2,0.708,141.1,163.66,282401938.0,clean
2025-03-04,SAWAD,Finance,38362942,52123278,13760336,15.0,0.1061,122.3,84.79,76469300.0,clean
2025-03-04,TIDLOR,Finance,9677803,13375834,3698031,71.7,0.5211,119.7,25.29,250063451.0,clean
2025-03-04,KTC,Finance,10934582,13817043,2882461,25.2,0.1746,143.2,75.35,857728175.0,clean
2025-03-04,SCC,Industrials,3969628,9110160,5140532,61.7,0.4079,143.7,9.15,345710467.0,clean
2025-03-04,SCGP,Industrials,6600649,7292176,691527,15.0,0.0912,141.0,67.72,696570668.0,clean
2025-03-04,TASCO,Industrials,5816690,6136228,319538,15.0,0.1015,112.7,54.48,224076880.0,clean
2025-03-04,STGT,Industrials,18427890,18661783,233893,68.5,0.4659,146.9,8.42,27360980.0,clean
2025-03-05,KBANK,Banking,3481300,5919044,2437744,110.8,0.6702,139.3,204.8,27558481.0,clean
2025-03-05,SCB,Banking,32406888,42460001,10053113,83.9,0.5968,115.2,56.92,23673392.0,clean
2025-03-05,BBL,Banking,37948937,70123632,32174695,15.0,0.0932,140.0,12.41,156807386.0,clean
2025-03-05,KTB,Banking,58826660,72669778,13843118,15.0,0.1102,121.7,29.88,38633301.0,clean
2025-03-05,PTT,Energy,12294141,17631268,5337127,15.0,0.095,136.5,21.93,1237623201.0,clean
2025-03-05,PTTEP,Energy,4716197,6824291,2108094,199.0,1.5124,105.3,146.84,367020140.0,clean
2025-03-05,GULF,Energy,6845776,7532819,687043,70.2,0.5455,135.1,46.57,214044347.0,clean
2025-03-05,GPSC,Energy,7245203,10308927,3063724,341.6,2.7117,124.7,11.8,147321918.0,clean
2025-03-05,CPALL,Commerce,8917778,10266653,1348875,23.8,0.1589,130.1,140.27,279951741.0,clean
2025-03-05,HMPRO,Commerce,3934638,6043855,2109217,15.0,0.0983,125.8,12.06,122947095.0,clean
2025-03-05,CRC,Commerce,8608046,11681272,3073226,73.2,0.4933,121.3,7.78,50476501.0,clean
2025-03-05,BJC,Commerce,58164723,74273036,16108313,107.8,0.6945,137.3,36.79,61619505.0,clean
2025-03-05,ADVANC,ICT,10438768,10877134,438366,15.0,0.1026,113.0,211.81,650569814.0,clean
2025-03-05,TRUE,ICT,21384453,28684243,7299790,29.6,0.2318,123.7,6.42,218901437.0,clean
2025-03-05,INTUCH,ICT,6380066,7644140,1264074,59.1,0.3635,131.1,20.03,362712983.0,clean
2025-03-05,JMART,ICT,2934459,5314468,2380009,199.5,1.4018,127.1,294.13,228165882.0,clean
2025-03-05,BDMS,Healthcare,17169685,18106866,937181,15.0,0.1194,142.2,278.8,44100747.0,clean
2025-03-05,BH,Healthcare,18355241,27513003,9157762,223.5,1.463,139.6,7.47,869870014.0,clean
2025-03-05,BCH,Healthcare,43593495,52556600,8963105,75.9,0.4845,119.3,293.97,68019070.0,clean
2025-03-05,CHG,Healthcare,1453898,5256156,3802258,128.2,0.914,149.7,221.36,694531729.0,clean
2025-03-05,LH,Property,24346897,42664435,18317538,56.7,0.3786,121.8,7.61,683605552.0,clean
2025-03-05,AP,Property,8663355,47044059,38380704,209.5,1.6118,113.1,84.57,1440371850.0,clean
2025-03-05,SPALI,Property,9265495,20529076,11263581,69.2,0.5337,105.6,12.84,44972288.0,clean
2025-03-05,ORI,Property,11956239,25016487,13060248,455.3,3.4605,141.2,108.7,678534858.0,clean
2025-03-05,AOT,Transportation,3932482,12119020,8186538,338.4,2.3765,134.8,359.07,91101843.0,clean
2025-03-05,BEM,Transportation,4160506,6032159,1871653,105.3,0.8128,123.9,332.15,326287439.0,clean
2025-03-05,BTS,Transportation,2401815,5142873,2741058,47.7,0.3712,142.3,184.36,80510562.0,clean
2025-03-05,THAI,Transportation,6780163,18284136,11503973,144.3,0.9663,144.0,41.32,82087532.0,clean
2025-03-05,CPF,Food & Beverage,5209343,6094314,884971,60.7,0.4134,111.6,225.82,72590993.0,clean
2025-03-05,TU,Food & Beverage,5894496,7961883,2067387,46.9,0.3644,106.0,6.24,34003389.0,clean
2025-03-05,OSP,Food & Beverage,8942673,11054857,2112184,157.0,1.0976,144.4,164.86,33118638.0,clean
2025-03-05,CBG,Food & Beverage,4829023,5472995,643972,17.7,0.1284,128.6,6.77,1115368853.0,clean
2025-03-05,MTC,Finance,7503040,63798307,56295267,145.8,0.8808,141.1,161.54,277347837.0,clean
2025-03-05,SAWAD,Finance,31074728,51888756,20814028,21.7,0.1535,122.3,86.99,84447939.0,clean
2025-03-05,TIDLOR,Finance,9387153,13218941,3831788,79.5,0.5777,119.7,25.39,483461457.0,clean
2025-03-05,KTC,Finance,10366063,13922285,3556222,37.7,0.2612,143.2,73.88,1538489287.0,clean
2025-03-05,SCC,Industrials,4225340,9128726,4903386,74.9,0.4951,143.7,9.15,338313965.0,clean
2025-03-05,SCGP,Industrials,6610009,7324229,714220,15.0,0.0912,141.0,68.8,862323126.0,clean
2025-03-05,TASCO,Industrials,5842751,6087789,245038,46.7,0.3161,112.7,55.8,361805966.0,clean
2025-03-05,STGT,Industrials,18152096,18504293,352197,41.4,0.2816,146.9,8.22,24943962.0,clean
2025-03-06,KBANK,Banking,2992048,5958297,2966249,125.0,0.7561,139.3,212.54,28233992.0,clean
2025-03-06,SCB,Banking,30234189,42504829,12270640,103.6,0.7369,115.2,56.43,27284332.0,clean
2025-03-06,BBL,Banking,32937933,70059361,37121428,40.6,0.2523,140.0,12.68,132160180.0,clean
2025-03-06,KTB,Banking,55855456,72506393,16650937,15.0,0.1102,121.7,29.48,43780107.0,clean
2025-03-06,PTT,Energy,13643775,17662499,4018724,15.0,0.095,136.5,21.88,583081735.0,clean
2025-03-06,PTTEP,Energy,4262894,6834289,2571395,198.0,1.5048,105.3,144.44,208258404.0,clean
2025-03-06,GULF,Energy,7030333,7569521,539188,29.2,0.2269,135.1,45.26,247172997.0,clean
2025-03-06,GPSC,Energy,8207929,10362739,2154810,266.2,2.1132,124.7,11.62,140170128.0,clean
2025-03-06,CPALL,Commerce,8824721,10287408,1462687,15.0,0.1001,130.1,137.41,355105224.0,clean
2025-03-06,HMPRO,Commerce,4204905,6169970,1965065,15.0,0.0983,125.8,12.08,186288313.0,clean
2025-03-06,CRC,Commerce,7584467,11645291,4060824,78.4,0.5284,121.3,8.07,48961982.0,clean
2025-03-06,BJC,Commerce,58358274,74236270,15877996,81.0,0.5218,137.3,36.17,88552841.0,clean
2025-03-06,ADVANC,ICT,10343671,10872256,528585,15.0,0.1026,113.0,203.94,568744592.0,clean
2025-03-06,TRUE,ICT,22761758,28766683,6004925,29.8,0.2334,123.7,6.61,228593910.0,clean
2025-03-06,INTUCH,ICT,5936814,7787428,1850614,29.2,0.1796,131.1,20.3,303711751.0,clean
2025-03-06,JMART,ICT,2884073,5301269,2417196,189.0,1.328,127.1,287.73,330377295.0,clean
2025-03-06,BDMS,Healthcare,16564525,17823202,1258677,15.0,0.1194,142.2,281.97,34807902.0,clean
2025-03-06,BH,Healthcare,18265353,27114870,8849517,203.8,1.3341,139.6,7.54,1186741198.0,clean
2025-03-06,BCH,Healthcare,45126454,53571517,8445063,58.3,0.3722,119.3,286.94,69007013.0,clean
2025-03-06,CHG,Healthcare,1809705,5204586,3394881,113.1,0.8064,149.7,219.96,614388284.0,clean
2025-03-06,LH,Property,30600086,43314951,12714865,40.2,0.2684,121.8,7.52,610595064.0,clean
2025-03-06,AP,Property,7213088,48221971,41008883,236.5,1.8195,113.1,87.52,1194469077.0,clean
2025-03-06,SPALI,Property,7115714,20692395,13576681,100.1,0.772,105.6,12.38,39481248.0,clean
2025-03-06,ORI,Property,15578661,24613188,9034527,337.7,2.5667,141.2,108.68,622340896.0,clean
2025-03-06,AOT,Transportation,4043925,12009943,7966018,342.1,2.4025,134.8,362.25,55465211.0,clean
2025-03-06,BEM,Transportation,4237040,6098714,1861674,96.0,0.7411,123.9,328.54,243091517.0,clean
2025-03-06,BTS,Transportation,2586229,5071422,2485193,67.0,0.5214,142.3,181.49,57078694.0,clean
2025-03-06,THAI,Transportation,7263890,18478077,11214187,151.4,1.0138,144.0,40.63,47120034.0,clean
2025-03-06,CPF,Food & Beverage,5356956,6086085,729129,84.4,0.5749,111.6,231.91,55330134.0,clean
2025-03-06,TU,Food & Beverage,5955664,7979869,2024205,47.9,0.3721,106.0,6.03,64434329.0,clean
2025-03-06,OSP,Food & Beverage,9037970,10959624,1921654,108.0,0.755,144.4,163.83,21655497.0,clean
2025-03-06,CBG,Food & Beverage,5155326,5515669,360343,15.0,0.1088,128.6,6.73,1035559260.0,clean
2025-03-06,MTC,Finance,8150697,63111617,54960920,155.0,0.9363,141.1,162.35,386376113.0,clean
2025-03-06,SAWAD,Finance,29403668,51103544,21699876,40.4,0.2858,122.3,91.54,61925534.0,clean
2025-03-06,TIDLOR,Finance,9230463,13598274,4367811,81.8,0.5945,119.7,24.89,689360030.0,clean
2025-03-06,KTC,Finance,11285294,13981877,2696583,26.9,0.1864,143.2,71.8,1136689470.0,clean
2025-03-06,SCC,Industrials,4715910,9018475,4302565,73.3,0.4845,143.7,9.21,417969989.0,clean
2025-03-06,SCGP,Industrials,6202066,7165096,963030,15.0,0.0912,141.0,68.35,715213236.0,clean
2025-03-06,TASCO,Industrials,5921772,6099499,177727,15.0,0.1015,112.7,55.97,365176750.0,clean
2025-03-06,STGT,Industrials,18497937,18774858,276921,29.0,0.1972,146.9,8.04,23904341.0,clean
2025-03-07,KBANK,Banking,2833380,5970533,3137153,151.6,0.917,139.3,213.22,45102681.0,clean
2025-03-07,SCB,Banking,27733787,42419078,14685291,120.9,0.86,115.2,56.71,24824579.0,clean
2025-03-07,BBL,Banking,26853407,69796091,42942684,88.1,0.5474,140.0,12.9,252241279.0,clean
2025-03-07,KTB,Banking,58097125,71483093,13385968,15.0,0.1102,121.7,29.37,31745352.0,clean
2025-03-07,PTT,Energy,12181153,18047112,5865959,15.0,0.095,136.5,21.98,748207956.0,clean
2025-03-07,PTTEP,Energy,4445557,6979717,2534160,158.9,1.2077,105.3,147.68,573011123.0,clean
2025-03-07,GULF,Energy,7121342,7549754,428412,15.0,0.1166,135.1,46.27,220905246.0,clean
2025-03-07,GPSC,Energy,7606382,10373278,2766896,230.7,1.8314,124.7,11.6,151525645.0,clean
2025-03-07,CPALL,Commerce,8535013,10104369,1569356,15.0,0.1001,130.1,133.1,418530759.0,clean
2025-03-07,HMPRO,Commerce,4835682,6148556,1312874,15.0,0.0983,125.8,11.98,196713063.0,clean
2025-03-07,CRC,Commerce,7964812,11646551,3681739,51.0,0.3437,121.3,8.11,36764500.0,clean
2025-03-07,BJC,Commerce,58016083,76055498,18039415,57.4,0.3698,137.3,35.97,63045250.0,clean
2025-03-07,ADVANC,ICT,10548495,10947085,398590,15.0,0.1026,113.0,201.75,514197750.0,clean
2025-03-07,TRUE,ICT,25291848,28633819,3341971,15.0,0.1175,123.7,6.82,234717613.0,clean
2025-03-07,INTUCH,ICT,5874436,7935427,2060991,349.4,2.1487,131.1,20.94,304182395.0,clean
2025-03-07,JMART,ICT,3330927,5332515,2001588,149.7,1.0519,127.1,290.12,265412863.0,clean
2025-03-07,BDMS,Healthcare,16109455,17559993,1450538,15.0,0.1194,142.2,298.58,39668581.0,clean
2025-03-07,BH,Healthcare,19833523,26743709,6910186,169.6,1.1102,139.6,7.42,1477634114.0,clean
2025-03-07,BCH,Healthcare,43468776,53912214,10443438,49.0,0.3128,119.3,288.27,83059523.0,clean
2025-03-07,CHG,Healthcare,1873282,5261861,3388579,395.0,2.8163,149.7,223.3,402046445.0,clean
2025-03-07,LH,Property,35592139,43714534,8122395,15.0,0.1002,121.8,7.54,563935142.0,clean
2025-03-07,AP,Property,9163115,48369529,39206414,218.0,1.6772,113.1,87.0,1082355983.0,clean
2025-03-07,SPALI,Property,9707676,20856439,11148763,91.4,0.7049,105.6,12.45,35536806.0,clean
2025-03-07,ORI,Property,13387710,24384512,10996802,270.8,2.0582,141.2,108.81,440843700.0,clean
2025-03-07,AOT,Transportation,6109827,12031857,5922030,293.9,2.064,134.8,369.31,63874309.0,clean
2025-03-07,BEM,Transportation,3782959,6100450,2317491,110.8,0.8553,123.9,311.55,234255651.0,clean
2025-03-07,BTS,Transportation,2688262,5089953,2401691,68.9,0.5362,142.3,177.46,61913455.0,clean
2025-03-07,THAI,Transportation,7867872,18615974,10748102,167.2,1.1196,144.0,41.33,57368193.0,clean
2025-03-07,CPF,Food & Beverage,4720321,6012357,1292036,114.9,0.7826,111.6,235.43,94322854.0,clean
2025-03-07,TU,Food & Beverage,5731998,7815324,2083326,43.2,0.3356,106.0,6.18,26885963.0,clean
2025-03-07,OSP,Food & Beverage,9133235,10898039,1764804,96.7,0.676,144.4,165.03,18750247.0,clean
2025-03-07,CBG,Food & Beverage,5153067,5505741,352674,15.0,0.1088,128.6,6.75,675131634.0,clean
2025-03-07,MTC,Finance,7949226,64781212,56831986,123.4,0.7454,141.1,162.55,486631412.0,clean
2025-03-07,SAWAD,Finance,28648653,50868961,22220308,65.9,0.4662,122.3,89.46,91836825.0,clean
2025-03-07,TIDLOR,Finance,8853221,13471720,4618499,65.3,0.4745,119.7,24.62,407800595.0,clean
2025-03-07,KTC,Finance,8572176,13886426,5314250,46.6,0.3229,143.2,72.46,988426885.0,clean
2025-03-07,SCC,Industrials,3163897,9146253,5982356,98.0,0.6478,143.7,9.52,308868200.0,clean
2025-03-07,SCGP,Industrials,6216097,7135275,919178,15.0,0.0912,141.0,68.03,882283664.0,clean
2025-03-07,TASCO,Industrials,5813284,6022679,209395,15.0,0.1015,112.7,56.05,243056526.0,clean
2025-03-07,STGT,Industrials,18585381,18847938,262557,15.0,0.102,146.9,8.06,43579276.0,clean
2025-03-10,KBANK,Banking,1957056,6047454,4090398,201.0,1.2158,139.3,211.17,38733021.0,clean
2025-03-10,SCB,Banking,30771923,41698430,10926507,134.8,0.9589,115.2,57.04,29676591.0,clean
2025-03-10,BBL,Banking,25840738,70079007,44238269,94.5,0.5872,140.0,12.92,265304048.0,clean
2025-03-10,KTB,Banking,55485735,71513525,16027790,15.0,0.1102,121.7,29.11,50423118.0,clean
2025-03-10,PTT,Energy,12687607,18020870,5333263,15.0,0.095,136.5,22.24,876074894.0,clean
2025-03-10,PTTEP,Energy,5531700,7021045,1489345,92.5,0.703,105.3,149.98,301230971.0,clean
2025-03-10,GULF,Energy,6875321,7545424,670103,15.0,0.1166,135.1,45.9,234986582.0,clean
2025-03-10,GPSC,Energy,8222794,10360090,2137296,158.8,1.2606,124.7,11.9,123468590.0,clean
2025-03-10,CPALL,Commerce,8550152,9990990,1440838,15.0,0.1001,130.1,133.46,368373339.0,clean
2025-03-10,HMPRO,Commerce,4740528,6081076,1340548,15.0,0.0983,125.8,12.04,165129599.0,clean
2025-03-10,CRC,Commerce,7828535,11750486,3921951,45.7,0.308,121.3,7.96,26469642.0,clean
2025-03-10,BJC,Commerce,54430670,75641933,21211263,70.3,0.4529,137.3,36.64,43223076.0,clean
2025-03-10,ADVANC,ICT,10776886,11012244,235358,21.2,0.145,113.0,204.26,708896956.0,clean
2025-03-10,TRUE,ICT,26534561,28774883,2240322,15.0,0.1175,123.7,6.88,158291208.0,clean
2025-03-10,INTUCH,ICT,5875022,8115310,2240288,288.6,1.7748,131.1,20.76,310547457.0,clean
2025-03-10,JMART,ICT,4105890,5332486,1226596,111.2,0.7814,127.1,279.89,259411704.0,clean
2025-03-10,BDMS,Healthcare,15374213,17517589,2143376,15.0,0.1194,142.2,293.06,24170666.0,clean
2025-03-10,BH,Healthcare,20836177,26480423,5644246,127.4,0.834,139.6,7.35,1213266229.0,clean
2025-03-10,BCH,Healthcare,43171035,53628027,10456992,40.7,0.2598,119.3,294.49,78852181.0,clean
2025-03-10,CHG,Healthcare,2314227,5255385,2941158,346.3,2.4691,149.7,221.52,497618897.0,clean
2025-03-10,LH,Property,36307682,43535569,7227887,15.0,0.1002,121.8,7.4,547469189.0,clean
2025-03-10,AP,Property,11783071,48762692,36979621,598.1,4.6014,113.1,85.97,1578469449.0,clean
2025-03-10,SPALI,Property,9754961,20678688,10923727,108.1,0.8337,105.6,12.34,46534104.0,clean
2025-03-10,ORI,Property,14487677,24198522,9710845,199.9,1.5193,141.2,110.62,656410185.0,clean
2025-03-10,AOT,Transportation,7151449,12023264,4871815,266.7,1.873,134.8,383.52,68182624.0,clean
2025-03-10,BEM,Transportation,3583791,6101942,2518151,129.2,0.9973,123.9,306.25,338456189.0,clean
2025-03-10,BTS,Transportation,-2725266,5044106,2318840,70.5,0.5486,142.3,176.66,81621821.0,negative_qty
2025-03-10,THAI,Transportation,11095278,18854436,7759158,146.3,0.9796,144.0,40.85,49715929.0,clean
2025-03-10,CPF,Food & Beverage,4828207,6125002,1296795,130.3,0.8875,111.6,235.7,128702427.0,clean
2025-03-10,TU,Food & Beverage,6922490,7844853,922363,15.0,0.1165,106.0,6.14,70951615.0,clean
2025-03-10,OSP,Food & Beverage,9816917,10984559,1167642,72.7,0.5082,144.4,165.43,15908727.0,clean
2025-03-10,CBG,Food & Beverage,5296143,5555905,259762,15.0,0.1088,128.6,6.77,1606722619.0,clean
2025-03-10,MTC,Finance,9461930,65829609,56367679,164.3,0.9925,141.1,158.62,403687132.0,clean
2025-03-10,SAWAD,Finance,29630090,50939959,21309869,80.3,0.5681,122.3,91.67,57701659.0,clean
2025-03-10,TIDLOR,Finance,9523647,13473889,3950242,63.6,0.4622,119.7,24.15,634831736.0,clean
2025-03-10,KTC,Finance,9058887,14085876,5026989,76.1,0.5273,143.2,73.27,661179164.0,clean
2025-03-10,SCC,Industrials,2956306,9324334,6368028,149.8,0.9902,143.7,9.65,365701692.0,clean
2025-03-10,SCGP,Industrials,5842093,7174434,1332341,15.0,0.0912,141.0,68.37,701927412.0,clean
2025-03-10,TASCO,Industrials,5809282,6101238,291956,15.0,0.1015,112.7,56.95,195737357.0,clean
2025-03-10,STGT,Industrials,18838145,19019908,181763,432.2,2.9393,146.9,7.84,25497166.0,clean
2025-03-11,KBANK,Banking,2101122,5902338,3801216,230.1,1.3918,139.3,213.57,26154113.0,clean
2025-03-11,SCB,Banking,32097413,41245754,9148341,106.8,0.7597,115.2,55.99,30667398.0,clean
2025-03-11,BBL,Banking,30233172,69431411,39198239,106.1,0.6593,140.0,13.11,212138496.0,clean
2025-03-11,KTB,Banking,55103358,71367363,16264005,15.0,0.1102,121.7,28.81,42949009.0,clean
2025-03-11,PTT,Energy,12296165,18235604,5939439,22.8,0.1444,136.5,21.92,583437094.0,clean
2025-03-11,PTTEP,Energy,5264862,6967063,1702201,33.4,0.2538,105.3,147.31,293514418.0,clean
2025-03-11,GULF,Energy,6980623,7515712,535089,21.8,0.1694,135.1,46.53,180043472.0,clean
2025-03-11,GPSC,Energy,8140771,10371674,2230903,142.7,1.1328,124.7,11.89,138132630.0,clean
2025-03-11,CPALL,Commerce,8588813,9972788,1383975,15.0,0.1001,130.1,130.73,419717702.0,clean
2025-03-11,HMPRO,Commerce,4818271,5977209,1158938,15.0,0.0983,125.8,12.03,210139797.0,clean
2025-03-11,CRC,Commerce,9316306,11802081,2485775,15.0,0.1011,121.3,7.99,35934576.0,clean
2025-03-11,BJC,Commerce,58289899,75893370,17603471,48.6,0.3131,137.3,36.01,67024350.0,clean
2025-03-11,ADVANC,ICT,10544562,10878024,333462,32.4,0.2217,113.0,206.63,555206537.0,clean
2025-03-11,TRUE,ICT,26209281,28612955,2403674,15.0,0.1175,123.7,6.69,219639071.0,clean
2025-03-11,INTUCH,ICT,5177619,8171133,2993514,228.7,1.4065,131.1,20.45,316231853.0,clean
2025-03-11,JMART,ICT,4022359,5265103,1242744,42.2,0.2965,127.1,278.88,457058376.0,clean
